31,31,31,31,31,31,31,31,31,31,31,31,31,31,-1,-1,31,31,31,31,31,-1,-1,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31
0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,15,16,17,14,15,15,16,17,14,15,16,17,14,15,16,17,14,15,16,17,14,15,16,17,14,15,-1,-1,31,3,5,-1,-1,-1,-1,-1,-1,-1
14,15,16,17,14,15,15,16,17,14,15,16,17,14,15,16,17,14,15,16,17,14,15,16,17,14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,15,16,17,14,15,15,16,17,14,15,16,17,14,15,16,17,14,15,16,17,14,15,16,17,14,15,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1
14,15,16,17,14,15,15,16,17,14,15,16,17,14,15,16,17,14,15,16,17,14,15,16,17,14,15,-1,-1,-1,-1,-1,-1,-1,-1,15,16,17,15
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
